% T: 15
% s: 3.90
% clauses: 6
% states: 100
% epochs: 200
% time: 70.0085

% acc_test: 0.7498
% acc_train: 0.7434

1,0.7434
2,0.7434
3,0.7434
4,0.7434
5,0.7434
6,0.7434
7,0.7434
8,0.7434
9,0.7434
10,0.7434
11,0.7434
12,0.7434
13,0.7434
14,0.7434
15,0.7434
16,0.7434
17,0.7434
18,0.7434
19,0.7434
20,0.7434
21,0.7434
22,0.7434
23,0.7434
24,0.7434
25,0.7434
26,0.7434
27,0.7434
28,0.7434
29,0.7434
30,0.7434
31,0.7434
32,0.7434
33,0.7434
34,0.7434
35,0.7434
36,0.7434
37,0.7434
38,0.7434
39,0.7434
40,0.7434
41,0.7434
42,0.7434
43,0.7434
44,0.7434
45,0.7434
46,0.7434
47,0.7434
48,0.7434
49,0.7434
50,0.7434
51,0.7434
52,0.7434
53,0.7434
54,0.7434
55,0.7434
56,0.7434
57,0.7434
58,0.7434
59,0.7434
60,0.7434
61,0.7434
62,0.7434
63,0.7434
64,0.7434
65,0.7434
66,0.7434
67,0.7434
68,0.7434
69,0.7434
70,0.7434
71,0.7434
72,0.7434
73,0.7434
74,0.7434
75,0.7434
76,0.7434
77,0.7434
78,0.7434
79,0.7434
80,0.7434
81,0.7434
82,0.7434
83,0.7434
84,0.7434
85,0.7434
86,0.7434
87,0.7434
88,0.7434
89,0.7434
90,0.7434
91,0.7434
92,0.7434
93,0.7434
94,0.7434
95,0.7434
96,0.7434
97,0.7434
98,0.7434
99,0.7434
100,0.7434
101,0.7434
102,0.7434
103,0.7434
104,0.7434
105,0.7434
106,0.7434
107,0.7434
108,0.7434
109,0.7434
110,0.7434
111,0.7434
112,0.7434
113,0.7434
114,0.7434
115,0.7434
116,0.7434
117,0.7434
118,0.7434
119,0.7434
120,0.7434
121,0.7434
122,0.7434
123,0.7434
124,0.7434
125,0.7434
126,0.7434
127,0.7434
128,0.7434
129,0.7434
130,0.7434
131,0.7434
132,0.7434
133,0.7434
134,0.7434
135,0.7434
136,0.7434
137,0.7434
138,0.7434
139,0.7434
140,0.7434
141,0.7434
142,0.7434
143,0.7434
144,0.7434
145,0.7434
146,0.7434
147,0.7434
148,0.7434
149,0.7434
150,0.7434
151,0.7434
152,0.7434
153,0.7434
154,0.7434
155,0.7434
156,0.7434
157,0.7434
158,0.7434
159,0.7434
160,0.7434
161,0.7434
162,0.7434
163,0.7434
164,0.7434
165,0.7434
166,0.7434
167,0.7434
168,0.7434
169,0.7434
170,0.7434
171,0.7434
172,0.7434
173,0.7434
174,0.7434
175,0.7434
176,0.7434
177,0.7434
178,0.7434
179,0.7434
180,0.7434
181,0.7434
182,0.7434
183,0.7434
184,0.7434
185,0.7434
186,0.7434
187,0.7434
188,0.7434
189,0.7434
190,0.7434
191,0.7434
192,0.7434
193,0.7434
194,0.7434
195,0.7434
196,0.7434
197,0.7434
198,0.7434
199,0.7434
200,0.7434
